Epoca,Iteracao,Erro_Quadratico
1306,1,0.0003561484341083317
1306,2,0.0005038598928206795
1306,3,0.00010412139162367721
1306,4,0.0012508995580670249
1307,1,0.0012463224968391668
1307,2,0.0003569008492283178
1307,3,0.0005052941390018879
1307,4,0.00010430851403995174
1308,1,0.0012450605208270016
1308,2,0.0003565320001690164
1308,3,0.0005048418285014629
1308,4,0.00010419419074538377
1309,1,0.0012438007934017369
1309,2,0.00035616387626307886
1309,3,0.00010430183772818222
1309,4,0.0005041684154197605
1310,1,0.0003546909987462073
1310,2,0.00010388909497225716
1310,3,0.0012439460450083019
1310,4,0.0005037228757092435
1311,1,0.00010392055431162337
1311,2,0.00035418627680824835
1311,3,0.0012426785524678418
1311,4,0.0005032780479285048
1312,1,0.0001038078629285739
1312,2,0.0005015573415755368
1312,3,0.00035324635093935287
1312,4,0.0012432688549138616
1313,1,0.0005013432794705436
1313,2,0.001240595663600867
1313,3,0.00010377463445283323
1313,4,0.0003539906858985629
1314,1,0.00123748182555883
1314,2,0.00010388138321995386
1314,3,0.0005025365258547536
1314,4,0.00035362787205482675
1315,1,0.00010347160950209681
1315,2,0.0012365317864110638
1315,3,0.0005020896654722683
1315,4,0.0003532664270771621
1316,1,0.0003525359613665203
1316,2,0.0012360818822548941
1316,3,0.00010351181651772273
1316,4,0.0005010658529305031
1317,1,0.00010324713631545848
1317,2,0.0004993604582924771
1317,3,0.0003514612415491169
1317,4,0.0012369639810018442
1318,1,0.00010313686065023337
1318,2,0.0012327742412302771
1318,3,0.0005007684318237904
1318,4,0.0003521951404807676
1319,1,0.0003514690167475996
1319,2,0.000498133491518252
1319,3,0.00010266711071754421
1319,4,0.001234451872805595
1320,1,0.0012299849702074137
1320,2,0.00010320806783965716
1320,3,0.000499892711483181
1320,4,0.00035148403814293965
1321,1,0.0012287527728177205
1321,2,0.0001030956642751481
1321,3,0.0004994494883807901
1321,4,0.00035112597981808895
1322,1,0.00035040417767435013
1322,2,0.0004968286100756979
1322,3,0.00010233600130094658
1322,4,0.0012307149142587596
1323,1,0.0012262728735366725
1323,2,0.00010287359147951274
1323,3,0.0004985783650502411
1323,4,0.00035041886477742227
1324,1,0.0003496999137488583
1324,2,0.0001023309338076972
1324,3,0.0012264119548526641
1324,4,0.0004975700814326839
1325,1,0.0003493485842350926
1325,2,0.00010222113391117662
1325,3,0.0004953217898384262
1325,4,0.0012269889928733422
1326,1,0.00010225238753716598
1326,2,0.0004954656165058801
1326,3,0.00034829586433790207
1326,4,0.0012257402315054497
1327,1,0.0012213311993762787
1327,2,0.0004970644909271757
1327,3,0.00010221800859833731
1327,4,0.0003490161527234694
1328,1,0.0004948206693987199
1328,2,0.00034773852489850964
1328,3,0.00010168198636351928
1328,4,0.0012232718483204633
1329,1,0.0004943984171971813
1329,2,0.000347394760577319
1329,3,0.0012217433361754425
1329,4,0.00010186182536078362
1330,1,0.0004939758224454156
1330,2,0.0003470509609516186
1330,3,0.00010146704934310468
1330,4,0.001220792860110361
1331,1,0.0003472697166206102
1331,2,0.001217476619452655
1331,3,0.00010185739773174153
1331,4,0.0004945760586030604
1332,1,0.0012152018234637225
1332,2,0.00034798132585173186
1332,3,0.0004943550465927967
1332,4,0.00010153539427595555
1333,1,0.0004926957316171015
1333,2,0.001215783765088616
1333,3,0.00010156522510949527
1333,4,0.0003469318150643166
1334,1,0.0012127807238121657
1334,2,0.00010166759391915026
1334,3,0.0003471436864813837
1334,4,0.0004932852869436302
1335,1,0.0012115793825975179
1335,2,0.0004936264000923827
1335,3,0.00034637038109402134
1335,4,0.00010120918142137086
1336,1,0.00034553061972846167
1336,2,0.0012114305788899504
1336,3,0.0004926371172842055
1336,4,0.00010110112076485093
1337,1,0.001209176864930539
1337,2,0.00034623539447506136
1337,3,0.00010120264359560616
1337,4,0.0004919968898854295
1338,1,0.0012079818934197166
1338,2,0.0004923360577482877
1338,3,0.00034532874335700605
1338,4,0.0001008842664969347
1339,1,0.00010084043576743543
1339,2,0.0003443578856189581
1339,3,0.0012081146103229206
1339,4,0.0004911436041101601
1340,1,0.0004897142409361052
1340,2,0.00010052520664134132
1340,3,0.0012076360982050819
1340,4,0.00034450739308484725
1341,1,0.0003438120596962331
1341,2,0.0012054277445014815
1341,3,0.00010077168695655803
1341,4,0.0004903009509388625
1342,1,0.0003434708970276249
1342,2,0.0004883260034476706
1342,3,0.00010017777970981798
1342,4,0.001206270550601123
1343,1,0.0003431344319107892
1343,2,0.0004879152577639093
1343,3,0.00010007294389348681
1343,4,0.0012050599591388925
1344,1,0.00034279854550478767
1344,2,0.0004875051486413346
1344,3,0.0012035734485573433
1344,4,0.0001002468369006987
1345,1,0.0003424626306000261
1345,2,0.0012006202886446701
1345,3,0.000488846009863505
1345,4,0.00010014046733071491
1346,1,0.0004872240073958953
1346,2,0.0012001507844894856
1346,3,0.00010016915455211534
1346,4,0.0003424740066522398
1347,1,0.0003417867070275536
1347,2,0.0011982447405883402
1347,3,0.0004880096817978035
1347,4,9.99287599717377e-05
1348,1,9.988575116977983e-05
1348,2,0.00048618824342342435
1348,3,0.0003407714469257964
1348,4,0.0011990790608431346
1349,1,0.001194845056344116
1349,2,0.00010005733162026027
1349,3,0.0004875185569416412
1349,4,0.0003414612558580501
1350,1,0.001193676071171806
1350,2,0.00034180131803747036
1350,3,0.0004867561173189168
1350,4,9.961187932219328e-05
1351,1,0.0004851481577306527
1351,2,0.00033989765169033183
1351,3,9.923312726766962e-05
1351,4,0.0011955349676964725
1352,1,0.00034010863286966075
1352,2,0.0004842010148561855
1352,3,9.912989931692546e-05
1352,4,0.0011943441521204332
1353,1,0.0011901409034608909
1353,2,0.0004860641514861786
1353,3,9.943109609899301e-05
1353,4,0.0003401198360367522
1354,1,0.0003394417803436919
1354,2,9.91241377495528e-05
1354,3,0.0011902677567696785
1354,4,0.0004849027170547128
1355,1,9.915166411485526e-05
1355,2,0.0004833071188867637
1355,3,0.0003384398265540092
1355,4,0.0011908171882851163
1356,1,0.001186636784260859
1356,2,0.0003397925527221852
1356,3,0.00048428369754855663
1356,4,9.898580753999965e-05
1357,1,9.894360231616436e-05
1357,2,0.0004824906717043863
1357,3,0.0003377789212586918
1357,4,0.001188475158449541
1358,1,0.0011843098938675905
1358,2,9.911178194720773e-05
1358,3,0.0004837998724184456
1358,4,0.0003384568037020996
1359,1,0.0004818772746634836
1359,2,0.000337251099670621
1359,3,0.0011858719953115253
1359,4,9.86755341303003e-05
1360,1,9.86335916704053e-05
1360,2,0.001182262846993264
1360,3,0.000338332222888706
1360,4,0.0004824446025937457
1361,1,0.00048106547202588835
1361,2,0.0011825466847537947
1361,3,9.859888695799913e-05
1361,4,0.0003374661308866722
1362,1,0.0004806618705654821
1362,2,0.00033626707315832614
1362,3,0.001182387215470067
1362,4,9.836627059547262e-05
1363,1,0.0004802619364946964
1363,2,9.812540499646426e-05
1363,3,0.0011804927534149353
1363,4,0.00033681217974549174
1364,1,9.82222065484276e-05
1364,2,0.0003360175828918842
1364,3,0.0004791323511740631
1364,4,0.0011803309975872817
1365,1,0.0011762181930977883
1365,2,0.0004811550449141256
1365,3,9.818813365203633e-05
1365,4,0.00033615692141520645
1366,1,0.0003354942879573441
1366,2,0.00047852744339849676
1366,3,0.0011777607874901227
1366,4,9.79572555702399e-05
1367,1,0.0011739304211860419
1367,2,9.818203891623574e-05
1367,3,0.00033603301617627827
1367,4,0.00047961530852247495
1368,1,0.00047825232055908885
1368,2,0.0003343170222106361
1368,3,9.748779731070328e-05
1368,4,0.0011757323182851414
1369,1,0.00033452193759622283
1369,2,0.0004773321047812587
1369,3,9.738751768817901e-05
1369,4,0.0011745775776200605
1370,1,0.0004774631776592401
1370,2,0.0011721769295141475
1370,3,0.0003346626088643437
1370,4,9.755103009283236e-05
1371,1,0.0004770654359108004
1371,2,0.0011710369221383478
1371,3,9.75776261030699e-05
1371,4,0.00033421059399281055
1372,1,9.740886160826726e-05
1372,2,0.0003334280792310049
1372,3,0.0004759503198507116
1372,4,0.0011711420626476514
1373,1,0.0004762762549831004
1373,2,0.00033271508244234416
1373,3,9.698648559720178e-05
1373,4,0.0011699959965215932
1374,1,0.00033291822814267546
1374,2,0.0011669265731531898
1374,3,9.734399435676878e-05
1374,4,0.0004768326889960795
1375,1,0.001164825141112948
1375,2,0.00047714814008738217
1375,3,0.0003330501221869728
1375,4,9.704649973006754e-05
1376,1,9.70059235020769e-05
1376,2,0.001163970514369872
1376,3,0.00033312105429976734
1376,4,0.0004760272312874128
1377,1,0.00047468457911916957
1377,2,0.0003314325492326602
1377,3,0.0011652205865434351
1377,4,9.684560903595101e-05
1378,1,0.00033163379484361905
1378,2,0.0004737772373692062
1378,3,0.0011640864559915548
1378,4,9.674615039521023e-05
1379,1,0.0003313174802617532
1379,2,0.0004733888991654952
1379,3,0.0011629543950451228
1379,4,9.664685516150451e-05
1380,1,0.0003310017009912629
1380,2,9.648126449625312e-05
1380,3,0.0011604368792870825
1380,4,0.000474456229791
1381,1,0.00033068386813847774
1381,2,0.001159062374999662
1381,3,0.0004742533650124052
1381,4,9.644687684110663e-05
1382,1,9.640679785202032e-05
1382,2,0.0003302411850339782
1382,3,0.00047202269728017403
1382,4,0.001159848539450197
1383,1,0.0003300525400774038
1383,2,9.618363188009412e-05
1383,3,0.00115708472619057
1383,4,0.0004732775106871671
1384,1,0.001154758380150244
1384,2,9.646604519460143e-05
1384,3,0.00033057155376417394
1384,4,0.00047288021504027526
1385,1,0.0011536598175131332
1385,2,0.0003303761459806232
1385,3,0.0004726757345445777
1385,4,9.60488364531908e-05
1386,1,0.0003290994164776677
1386,2,0.00047065090371685924
1386,3,9.569480480718659e-05
1386,4,0.0011554042141547832
1387,1,0.0004707774397644357
1387,2,0.0003282791204291534
1387,3,0.0011540312035541215
1387,4,9.585290885232493e-05
1388,1,0.00047039325303839633
1388,2,0.0003279689507834167
1388,3,0.0011529173459392862
1388,4,9.575509705588696e-05
1389,1,0.0011492334523762317
1389,2,9.597025064044792e-05
1389,3,0.0003289940957290171
1389,4,0.00047093181213554404
1390,1,0.00032785052307153403
1390,2,0.00046911134311588914
1390,3,9.530453545655101e-05
1390,4,0.0011509653479615386
1391,1,9.551923787305138e-05
1391,2,0.0011472926002707934
1391,3,0.00047066507471673073
1391,4,0.0003278581934131464
1392,1,0.0003272272911116779
1392,2,0.0011468981233827226
1392,3,0.0004699564899041641
1392,4,9.536173381102338e-05
1393,1,0.0011448637901415094
1393,2,0.00032786011179814954
1393,3,0.0004695645769616127
1393,4,9.526321856107699e-05
1394,1,9.522411221209802e-05
1394,2,0.00046788160342116814
1394,3,0.0011456419857559803
1394,4,0.00032691986759322947
1395,1,0.0004676881661002416
1395,2,9.49392469565673e-05
1395,3,0.0003256691474521664
1395,4,0.0011454871080521227
1396,1,0.0011415954059971394
1396,2,9.528170371588732e-05
1396,3,0.00032680351489705134
1396,4,0.00046822120371940474
1397,1,9.493260219647067e-05
1397,2,0.00032555296369253913
1397,3,0.001141706440904512
1397,4,0.0004678358324253798
1398,1,0.0003253658310991338
1398,2,0.0004660394661494534
1398,3,9.452825818245347e-05
1398,4,0.0011422195465477538
1399,1,0.00046616294807449066
1399,2,9.455325092398767e-05
1399,3,0.0003244418216528808
1399,4,0.0011411249689130042
1400,1,0.00032475679910372887
1400,2,0.0011381921265992757
1400,3,9.47723419121786e-05
1400,4,0.0004666950928033032
1401,1,0.0011361864677565826
1401,2,9.479577511941024e-05
1401,3,0.00046680835754093564
1401,4,0.0003247595383300987
1402,1,0.0011351201756368034
1402,2,0.00046660777422580734
1402,3,0.0003245702991943572
1402,4,9.439138797212804e-05
1403,1,0.0003238317653485297
1403,2,9.423314423576526e-05
1403,3,0.0011352296260669233
1403,4,0.0004655401146841818
1404,1,9.425690450472761e-05
1404,2,0.00046407121953878546
1404,3,0.0011348134143308098
1404,4,0.0003238382758964246
1405,1,0.0011319128488428986
1405,2,9.440813218927016e-05
1405,3,0.0003240264579769342
1405,4,0.00046477856307729464
1406,1,0.0011308535105203218
1406,2,0.00032383765053878923
1406,3,0.00046458017787742186
1406,4,9.400673646866659e-05
1407,1,0.0011297961011866881
1407,2,9.421442919782262e-05
1407,3,0.00032340965933312524
1407,4,0.0004640126546792968
1408,1,0.00046273698397674557
1408,2,0.0011303107524839949
1408,3,0.0003227303472386718
1408,4,9.381545270167273e-05
1409,1,9.377751990772326e-05
1409,2,0.00112792078668013
1409,3,0.00046374901123568215
1409,4,0.0003223059759378174
1410,1,0.00046198403578007186
1410,2,9.349921928528583e-05
1410,3,0.0011284319842840586
1410,4,0.00032200410217005446
1411,1,0.0011255610029410456
1411,2,0.00046317618324682444
1411,3,0.00032181766705920514
1411,4,9.352955280701863e-05
1412,1,0.000321091464501759
1412,2,9.337407345521938e-05
1412,3,0.001125667240446699
1412,4,0.00046212476548276274
1413,1,0.0003207909382825439
1413,2,0.0011243687206136206
1413,3,9.352247549187017e-05
1413,4,0.00046174857935226007
1414,1,0.00112240818702011
1414,2,0.0004620416949969948
1414,3,9.336265071228994e-05
1414,4,0.0003207929265848334
1415,1,0.0011213651950162332
1415,2,0.0004616623045628238
1415,3,9.326752203715184e-05
1415,4,0.0003204903510100619
1416,1,0.0003198869811868694
1416,2,0.0011212288705093215
1416,3,9.323730763258054e-05
1416,4,0.0004606171792078854
1417,1,0.0004593601283644041
1417,2,0.0003191044243753215
1417,3,9.272208268615257e-05
1417,4,0.0011219692402589753
1418,1,0.0004589949209922548
1418,2,0.0003188104990257265
1418,3,9.262971763479418e-05
1418,4,0.0011209097704836116
1419,1,9.28330000453518e-05
1419,2,0.0011174105508243051
1419,3,0.0003197837003389849
1419,4,0.0004595088926099923
1420,1,0.00031869979644717414
1420,2,0.001117033302375978
1420,3,9.286249121625123e-05
1420,4,0.0004591369237838451
1421,1,0.00045788794714388353
1421,2,0.00031792246977732966
1421,3,0.0011175301393637112
1421,4,9.258995594356705e-05
1422,1,9.255300267053038e-05
1422,2,0.0004573453490706219
1422,3,0.001115822837310153
1422,4,0.0003184107167610207
1423,1,9.246033285349044e-05
1423,2,0.0004569808072201633
1423,3,0.000317221154316383
1423,4,0.0011156728378374464
1424,1,9.236832255955748e-05
1424,2,0.0003174080982793674
1424,3,0.0011130954118431838
1424,4,0.0004576716283897129
1425,1,0.0003172288787049886
1425,2,9.216067524820715e-05
1425,3,0.0004557757544199583
1425,4,0.001113586976553191
1426,1,9.218386441661654e-05
1426,2,0.0003168229747215854
1426,3,0.0011110182391467303
1426,4,0.0004569417075744326
1427,1,0.0011088640367023343
1427,2,9.232780145231833e-05
1427,3,0.0003174173721407781
1427,4,0.0004565711957363385
1428,1,0.0011078436027290887
1428,2,0.0004568567666908723
1428,3,0.0003167574255732088
1428,4,9.194209497443482e-05
1429,1,0.00045496768213623007
1429,2,0.00031557954022318126
1429,3,9.161553404065229e-05
1429,4,0.001109460847645619
1430,1,9.181455541093979e-05
1430,2,0.001106026779888789
1430,3,0.0003165342489666376
1430,4,0.00045547232828158064
1431,1,0.00031547103346393497
1431,2,0.0004537706031096775
1431,3,9.143316249087486e-05
1431,4,0.0011074016889595336
1432,1,0.0004538863408366226
1432,2,0.00031471109083543137
1432,3,9.134288314632928e-05
1432,4,0.0011063674972890901
1433,1,0.0003148954258811399
1433,2,0.00045305840437763104
1433,3,0.001105101710226402
1433,4,9.148619982369294e-05
1434,1,0.0003146076870923753
1434,2,9.133717418432104e-05
1434,3,0.0004525278972501522
1434,4,0.0011043052886514741
1435,1,9.135975424358337e-05
1435,2,0.00045264292240242707
1435,3,0.001102401868444987
1435,4,0.00031461437429987225
1436,1,0.000314032525905912
1436,2,9.11565048393863e-05
1436,3,0.0011007556576360438
1436,4,0.000453317338946772
1437,1,9.117806732073524e-05
1437,2,0.0003136315847194816
1437,3,0.0010997422342845723
1437,4,0.0004529557455388459
1438,1,0.00031345590965644216
1438,2,0.001098499461418294
1438,3,9.120650133049583e-05
1438,4,0.0004525940222410028
1439,1,0.00045138042068091803
1439,2,0.0010981145563919424
1439,3,9.105394483135912e-05
1439,4,0.00031345869154453325
1440,1,0.00045102411614826175
1440,2,9.073310762872314e-05
1440,3,0.0010973331776055648
1440,4,0.00031317178466641935
1441,1,0.0003125951614388871
1441,2,0.0010954703339639553
1441,3,9.093475405531472e-05
1441,4,0.0004515188284362892
1442,1,0.00045031099102951723
1442,2,0.0010950878237662596
1442,3,9.078293474721648e-05
1442,4,0.0003125977196163395
1443,1,0.0003120231693620594
1443,2,9.052497653606955e-05
1443,3,0.0004493210284959843
1443,4,0.001095172141543003
1444,1,0.0010915901015841926
1444,2,0.0003126024015148846
1444,3,9.066434956633085e-05
